"SALK_Line","germ","fitness","fitdev","treattype","fitmean","fitnogermmn","pot","treattype.badT","line","Pot2","tray","biomass","fruitnum","abortnum","silique","tray1","treat1","pot3","height","leaf","rosediam","surv","fitnogerm","fitdevng","fitdev.all","fitdevng.all","percent","Gene","tagnum","abortn","alive.at.harvest","treat","area.ratio","FamilySize","GeneFamilyName","SFamilySize","ratiocat","Regulatory"
"SALK_063722C",1,7,-5.5,"highwater",12.5,12.5,268,"FERTILIZER","063722",268,"14",0.04,7,"109","9.1",14,"high H2O",268,226,9,5.59,1,7,-5.5,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,8,-4.5,"highwater",12.5,12.5,279,"FERTILIZER","063722",279,"14",0.02,8,"34","10.8",14,"high H2O",279,221,6,3.91,1,8,-4.5,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,16,3.5,"highwater",12.5,12.5,171,"FERTILIZER","063722",171,"9",0.02,16,"15","10.1",9,"high H2O",171,129,11,2.64,1,16,3.5,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,30,-12.2222222222222,"nutrient",42.2222222222222,76,378,"HI WATER","063722",378,"19",0.21,30,"59","6",19,"high nutrients",378,245,105,4.41,1,30,-46,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,35,22.5,"highwater",12.5,12.5,225,"FERTILIZER","063722",225,"12",0.03,35,"20","10.6",12,"high H2O",225,152,32,6.63,1,35,22.5,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,55,42.5,"highwater",12.5,12.5,259,"FERTILIZER","063722",259,"13",0.05,55,"34","14.8",13,"high H2O",259,210,15,6.42,1,55,42.5,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,74,31.7777777777778,"nutrient",42.2222222222222,76,404,"HI WATER","063722",404,"21",0.28,74,"67","9",21,"high nutrients",404,251,80,8.99,1,74,-2,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,108,2.7,"control",105.3,105.3,116,"CONTROL","063722",116,"6",0.12,108,"35","8.9",6,"control",116,286,35,8.96,1,108,2.7,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,120,14.7,"control",105.3,105.3,138,"CONTROL","063722",138,"7",0.12,120,"20","7.7",7,"control",138,291,42,8.91,1,120,14.7,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,139,96.7777777777778,"nutrient",42.2222222222222,76,282,"HI WATER","063722",282,"15",0.21,139,"43","11.7",15,"high nutrients",282,281,83,8.87,1,139,63,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,139,96.7777777777778,"nutrient",42.2222222222222,76,365,"HI WATER","063722",365,"19",0.19,139,"46","10.7",19,"high nutrients",365,342,55,8.11,1,139,63,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,144,38.7,"control",105.3,105.3,16,"CONTROL","063722",16,"1",0.16,144,"15","7.4",1,"control",16,368,43,6.31,1,144,38.7,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,155,49.7,"control",105.3,105.3,65,"CONTROL","063722",65,"4",0.16,155,"30","8.8",4,"control",65,369,35,11.13,1,155,49.7,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,167,61.7,"control",105.3,105.3,110,"CONTROL","063722",110,"6",0.21,167,"2","13.5",6,"control",110,262,60,9.9,1,167,61.7,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,180,137.777777777778,"nutrient",42.2222222222222,76,369,"HI WATER","063722",369,"19",0.36,180,"53","5.4",19,"high nutrients",369,420,65,8.55,1,180,104,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,194,88.7,"control",105.3,105.3,91,"CONTROL","063722",91,"5",0.21,194,"15","8",5,"control",91,415,43,8.49,1,194,88.7,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,203,97.7,"control",105.3,105.3,66,"CONTROL","063722",66,"4",0.22,203,"161","7.8",4,"control",66,450,47,10.7,1,203,97.7,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,223,180.777777777778,"nutrient",42.2222222222222,76,321,"HI WATER","063722",321,"17",0.55,223,"22","8.5",17,"high nutrients",321,470,NA,7.09,1,223,147,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",1,NA,NA,"nutrient",42.2222222222222,76,320,"HI WATER","063722",320,".",NA,NA,".",".",16,"high nutrients",320,NA,NA,NA,1,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SALK_063722C",13,44.6875,5.29204545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G64390",1350,51,1,"treat",0.6290418801,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_063722C",13,52.8125,13.4170454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G64390",1347,46,1,"treat",0.6290418801,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_063722C",13,62.5625,23.1670454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G64390",1346,37,1,"treat",0.6290418801,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_063722C",13,67.4375,28.0420454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G64390",1351,189,1,"treat",0.6290418801,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_063722C",13,78,38.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G64390",1348,50,1,"treat",0.6290418801,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_063722C",13,82.0625,42.6670454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G64390",1344,78,1,"treat",0.6290418801,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_063722C",13,86.9375,47.5420454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G64390",1345,64,1,"treat",0.6290418801,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_063722C",13,86.9375,47.5420454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G64390",1349,75,1,"treat",0.6290418801,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_063722C",13,94.25,54.8545454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G64390",1343,112,1,"treat",0.6290418801,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_063722C",13,102.375,62.9795454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G64390",1353,114,1,"treat",0.6290418801,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_063722C",13,112.9375,73.5420454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G64390",1352,112,1,"treat",0.6290418801,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_063722C",13,162.5,123.104545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G64390",1342,79,1,"treat",0.6290418801,258,"Glycoside Hydrolase Gene Families",258,"0.5 -> 1.5","no"
"SALK_063976C",12,19.2,-20.1954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G02770",193,12,1,"treat",0.84563725,385,"Acyl Lipid Metabolism Family",385,"0.5 -> 1.5","no"
"SALK_063976C",12,38.4,-0.995454545454542,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G02770",192,35,1,"treat",0.84563725,385,"Acyl Lipid Metabolism Family",385,"0.5 -> 1.5","no"
"SALK_063976C",12,44,4.60454545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G02770",193,22,1,"treat",0.84563725,385,"Acyl Lipid Metabolism Family",385,"0.5 -> 1.5","no"
"SALK_063976C",12,44.8,5.40454545454546,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G02770",189,43,1,"treat",0.84563725,385,"Acyl Lipid Metabolism Family",385,"0.5 -> 1.5","no"
"SALK_063976C",12,53.6,14.2045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G02770",194,54,1,"treat",0.84563725,385,"Acyl Lipid Metabolism Family",385,"0.5 -> 1.5","no"
"SALK_063976C",12,55.2,15.8045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G02770",195,30,1,"treat",0.84563725,385,"Acyl Lipid Metabolism Family",385,"0.5 -> 1.5","no"
"SALK_063976C",12,65.6,26.2045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G02770",196,67,1,"treat",0.84563725,385,"Acyl Lipid Metabolism Family",385,"0.5 -> 1.5","no"
"SALK_063976C",12,79.2,39.8045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G02770",188,44,1,"treat",0.84563725,385,"Acyl Lipid Metabolism Family",385,"0.5 -> 1.5","no"
"SALK_063976C",12,80,40.6045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G02770",190,96,1,"treat",0.84563725,385,"Acyl Lipid Metabolism Family",385,"0.5 -> 1.5","no"
"SALK_063976C",12,101.6,62.2045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G02770",191,63,1,"treat",0.84563725,385,"Acyl Lipid Metabolism Family",385,"0.5 -> 1.5","no"
"SALK_063976C",12,112.8,73.4045454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G02770",187,36,1,"treat",0.84563725,385,"Acyl Lipid Metabolism Family",385,"0.5 -> 1.5","no"
"SALK_066755C",11,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT2G35000",4,NA,0,"treat",1.2399656041,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_066755C",11,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT2G35000",1,NA,0,"treat",1.2399656041,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_066755C",11,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT2G35000",8,NA,0,"treat",1.2399656041,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_066755C",11,62.856,23.4605454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G35000",6,41,1,"treat",1.2399656041,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_066755C",11,65.2131,25.8176454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G35000",2,57,1,"treat",1.2399656041,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_066755C",11,65.9988,26.6033454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G35000",7,44,1,"treat",1.2399656041,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_066755C",11,81.7128,42.3173454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G35000",9,43,1,"treat",1.2399656041,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_066755C",11,83.2842,43.8887454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G35000",5,45,1,"treat",1.2399656041,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_066755C",11,83.2842,43.8887454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G35000",3,47,1,"treat",1.2399656041,96,"C3H Transcription Factor Family",96,"0.5 -> 1.5","yes"
"SALK_069385C",8,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT3G18080",1300,NA,0,"treat",3.0015683943,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_069385C",8,32.0008,-7.39465454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G18080",1296,45,1,"treat",3.0015683943,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_069385C",8,36.924,-2.47145454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G18080",1299,69,1,"treat",3.0015683943,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_069385C",8,38.1548,-1.24065454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G18080",1298,24,1,"treat",3.0015683943,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_069385C",8,48.0012,8.60574545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT3G18080",1297,48,1,"treat",3.0015683943,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_069450C",11,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G34610",562,9,1,"treat",5.491477996,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_069450C",11,10.0837,-29.3117545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G34610",561,30,1,"treat",5.491477996,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_069450C",11,19.2507,-20.1447545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G34610",557,24,1,"treat",5.491477996,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_069450C",11,26.5843,-12.8111545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G34610",556,13,1,"treat",5.491477996,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_069450C",11,28.4177,-10.9777545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G34610",554,16,1,"treat",5.491477996,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_069450C",11,32.0845,-7.31095454545454,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G34610",560,18,1,"treat",5.491477996,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_069450C",11,35.7513,-3.64415454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G34610",558,31,1,"treat",5.491477996,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_069450C",11,38.5014,-0.894054545454544,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G34610",555,78,1,"treat",5.491477996,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_069450C",11,51.3352,11.9397454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G34610",552,34,1,"treat",5.491477996,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_069450C",11,65.0857,25.6902454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G34610",553,83,1,"treat",5.491477996,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_069450C",11,68.7525,29.3570454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT4G34610",559,58,1,"treat",5.491477996,60,"Homeobox Transcription Factor Family",60,"1.5 -> Inf","yes"
"SALK_072465C",10,0.02941,-39.3660445454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G76880",1360,77,1,"treat",1.0286349689,22,"Trihelix Transcription Factor Family",22,"0.5 -> 1.5","yes"
"SALK_072465C",10,10.5876,-28.8078545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G76880",1355,19,1,"treat",1.0286349689,22,"Trihelix Transcription Factor Family",22,"0.5 -> 1.5","yes"
"SALK_072465C",10,23.528,-15.8674545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G76880",1357,34,1,"treat",1.0286349689,22,"Trihelix Transcription Factor Family",22,"0.5 -> 1.5","yes"
"SALK_072465C",10,37.0566,-2.33885454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G76880",1358,37,1,"treat",1.0286349689,22,"Trihelix Transcription Factor Family",22,"0.5 -> 1.5","yes"
"SALK_072465C",10,38.8212,-0.574254545454544,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G76880",1359,31,1,"treat",1.0286349689,22,"Trihelix Transcription Factor Family",22,"0.5 -> 1.5","yes"
"SALK_072465C",10,49.4088,10.0133454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G76880",1356,32,1,"treat",1.0286349689,22,"Trihelix Transcription Factor Family",22,"0.5 -> 1.5","yes"
"SALK_072465C",10,88.8182,49.4227454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT1G76880",1354,17,1,"treat",1.0286349689,22,"Trihelix Transcription Factor Family",22,"0.5 -> 1.5","yes"
"SALK_072966C",8,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT2G01930",1274,NA,0,"treat",0.4705590394,6,"BBR/BPC-family of GAGA-motif binding transcription factors",6,"0 -> 0.5","yes"
"SALK_072966C",8,4.6669,-34.7285545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G01930",1275,10,1,"treat",0.4705590394,6,"BBR/BPC-family of GAGA-motif binding transcription factors",6,"0 -> 0.5","yes"
"SALK_072966C",8,8.6671,-30.7283545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G01930",1270,20,1,"treat",0.4705590394,6,"BBR/BPC-family of GAGA-motif binding transcription factors",6,"0 -> 0.5","yes"
"SALK_072966C",8,42.0021,2.60664545454546,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G01930",1272,43,1,"treat",0.4705590394,6,"BBR/BPC-family of GAGA-motif binding transcription factors",6,"0 -> 0.5","yes"
"SALK_072966C",8,44.6689,5.27344545454546,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G01930",1271,29,1,"treat",0.4705590394,6,"BBR/BPC-family of GAGA-motif binding transcription factors",6,"0 -> 0.5","yes"
"SALK_072966C",8,58.0029,18.6074454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G01930",1273,105,1,"treat",0.4705590394,6,"BBR/BPC-family of GAGA-motif binding transcription factors",6,"0 -> 0.5","yes"
"SALK_074274C",13,0,-39.3954545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"AT2G32990",73,NA,0,"treat",3.6863833704,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_074274C",13,46.8018,7.40634545454545,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G32990",69,67,1,"treat",3.6863833704,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_074274C",13,51.1353,11.7398454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G32990",77,41,1,"treat",3.6863833704,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_074274C",13,52.8687,13.4732454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G32990",68,49,1,"treat",3.6863833704,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_074274C",13,60.669,21.2735454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G32990",72,25,1,"treat",3.6863833704,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_074274C",13,64.1358,24.7403454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G32990",75,50,1,"treat",3.6863833704,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_074274C",13,78.003,38.6075454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G32990",76,86,1,"treat",3.6863833704,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
"SALK_074274C",13,78.8697,39.4742454545455,"FIRST.EXP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"AT2G32990",74,126,1,"treat",3.6863833704,258,"Glycoside Hydrolase Gene Families",258,"1.5 -> Inf","no"
