"GeneFamilyName","SALK_Line","tagnum","fruits.removed","alive.at.harvest","treat","SALK_line","line","sown","germ","percent","comment","Gene_Family","Gene","Source","Line_ID","Sub_Family","Gene_Name","Alternate_Gene_Name","Genomic_Locus.BAC.","Genomic_Locus_Tag","GI","Refseq_ID","Entrez_Gene_ID","Genbank_Nucleotide_Accession","Genbank_Protein_Accession","Protein_Function","Comments","Gene_Family_Criteria","Similar_Seq_or_Common_Domain","TAIR_Community_Accession_Person","TAIR_Community_Accession_Lab","TAIR_Publication_Reference","Pubmed_ID","Web_Page_URL","Web_Page_Title","gene.family.size","delfield","cntrl","Freq"
"Homeobox Transcription Factor Family","SALK_004073C",204,0,1,"treat","SALK_004073C","004073C",12,11,91.67,"","Homeobox Transcription Factor Family","AT1G70510","salk","SALK_004073","NULL","KNAT2","ATK1","NULL","At1g70510","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_127828C",798,0,1,"treat","SALK_127828c","127828c",13,5,38.46,"","Homeobox Transcription Factor Family","AT1G05230","salk","SALK_127828","NULL","NULL","NULL","NULL","At1g05230","NULL","NULL","NULL","NULL","NULL","NULL","homeodomain protein","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_127828C",800,0,1,"treat","SALK_127828c","127828c",13,5,38.46,"","Homeobox Transcription Factor Family","AT1G05230","salk","SALK_127828","NULL","NULL","NULL","NULL","At1g05230","NULL","NULL","NULL","NULL","NULL","NULL","homeodomain protein","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_127828C",797,3,1,"treat","SALK_127828c","127828c",13,5,38.46,"","Homeobox Transcription Factor Family","AT1G05230","salk","SALK_127828","NULL","NULL","NULL","NULL","At1g05230","NULL","NULL","NULL","NULL","NULL","NULL","homeodomain protein","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_127828C",1281,0,1,"treat","SALK_127828c","127828c",13,5,38.46,"","Homeobox Transcription Factor Family","AT1G05230","salk","SALK_127828","NULL","NULL","NULL","NULL","At1g05230","NULL","NULL","NULL","NULL","NULL","NULL","homeodomain protein","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_115125C",284,0,1,"treat","SALK_115125c","115125c",15,14,93.33,"","Homeobox Transcription Factor Family","AT4G36740","salk","SALK_115125","NULL","NULL","NULL","NULL","At4g36740","NULL","NULL","NULL","NULL","NULL","NULL","homeodomain protein","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_115125C",286,0,1,"treat","SALK_115125c","115125c",15,14,93.33,"","Homeobox Transcription Factor Family","AT4G36740","salk","SALK_115125","NULL","NULL","NULL","NULL","At4g36740","NULL","NULL","NULL","NULL","NULL","NULL","homeodomain protein","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_115125C",281,0,1,"treat","SALK_115125c","115125c",15,14,93.33,"","Homeobox Transcription Factor Family","AT4G36740","salk","SALK_115125","NULL","NULL","NULL","NULL","At4g36740","NULL","NULL","NULL","NULL","NULL","NULL","homeodomain protein","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_113353C",789,0,1,"treat","SALK_113353c","113353c",25,21,84,"","Homeobox Transcription Factor Family","AT4G32980","salk","SALK_113353","NULL","ATH1","NULL","NULL","At4g32980","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_140350C",688,0,1,"treat","SALK_140350c","140350c",13,11,84.62,"","Homeobox Transcription Factor Family","AT1G52150","salk","SALK_140350","NULL","ATHB-15","CAN","NULL","At1g52150","NULL","NULL","NULL","NULL","NULL","NULL","HD-Zip transcription factor","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_050488C",1155,3,1,"treat","SALK_050488c","050488c",12,7,58.33,"","Homeobox Transcription Factor Family","AT5G59340","salk","SALK_050488","NULL","WOX2","NULL","NULL","At5g59340","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_050488C",1156,0,1,"treat","SALK_050488c","050488c",12,7,58.33,"","Homeobox Transcription Factor Family","AT5G59340","salk","SALK_050488","NULL","WOX2","NULL","NULL","At5g59340","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_057747C",315,0,0,"treat","SALK_057747c","057747c",11,9,81.82,"","Homeobox Transcription Factor Family","AT5G02030","salk","SALK_057747","NULL","BLR","NULL","NULL","At5g02030","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_057747C",311,0,1,"treat","SALK_057747c","057747c",11,9,81.82,"","Homeobox Transcription Factor Family","AT5G02030","salk","SALK_057747","NULL","BLR","NULL","NULL","At5g02030","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_033323C",1145,0,1,"treat","SALK_033323c","033323c",14,11,78.57,"","Homeobox Transcription Factor Family","AT2G01500","salk","SALK_033323","NULL","WOX6","PFS2","NULL","At2g01500","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
"Homeobox Transcription Factor Family","SALK_113353C",779,0,1,"treat","SALK_113353c","113353c",25,21,84,"","Homeobox Transcription Factor Family","AT4G32980","salk","SALK_113353","NULL","ATH1","NULL","NULL","At4g32980","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Families were found through a domain search and blast technique. Publications were found through PubMed and the conserved domain motif that characterizes each TF family was identified. Using the motif, a Blast was conducted in the TAIR website, the resultant sequences were then aligned and mismatches were discarded.","NULL","NULL","1501423724","5412;5160;2181;3555;501715136;5522;501680707;501711727","11374882;15473837;14711878;11090618;9767075;9747806;9336443;8989876;8106082;1349174;1675603","http://arabidopsis.med.ohio-state.edu/","AGRIS",60,0,"Treatments",91
